ProduktNR,Kontotyp,Art,Year,Amount,ProduktbereichNR,ProduktgruppeNR,Produkt,Produktbereich,Produktgruppe
4203020,Ertrag,Plan,2019,2062220.12,42,4203,Hallenbäder,Sportförderung,Bereitstellung/Betrieb Bäder
4203020,Aufwendung,Plan,2019,13410995.29,42,4203,Hallenbäder,Sportförderung,Bereitstellung/Betrieb Bäder
4203020,Verlust,Plan,2019,11348775.17,42,4203,Hallenbäder,Sportförderung,Bereitstellung/Betrieb Bäder
4204010,Ertrag,Plan,2019,161507.67,42,4204,Sportaußenanlagen,Sportförderung,Bereitstellung/Betrieb Freisportanlagen
4204010,Aufwendung,Plan,2019,2870912.74,42,4204,Sportaußenanlagen,Sportförderung,Bereitstellung/Betrieb Freisportanlagen
4204010,Verlust,Plan,2019,2709405.07,42,4204,Sportaußenanlagen,Sportförderung,Bereitstellung/Betrieb Freisportanlagen
4204020,Ertrag,Plan,2019,51605.42,42,4204,Stadion am Zoo,Sportförderung,Bereitstellung/Betrieb Freisportanlagen
4204020,Aufwendung,Plan,2019,2243118.95,42,4204,Stadion am Zoo,Sportförderung,Bereitstellung/Betrieb Freisportanlagen
4204020,Verlust,Plan,2019,2191513.53,42,4204,Stadion am Zoo,Sportförderung,Bereitstellung/Betrieb Freisportanlagen
5101010,Aufwendung,Plan,2019,369624.09,51,5101,Stadtgestaltung und Baukultur,"Räuml.Planung, Entw., Geoinfo.",Räumliche Planung und Entwicklung
5101020,Aufwendung,Plan,2019,348928.41,51,5101,Städtebaul. Projekte u. Innenstadtentw.,"Räuml.Planung, Entw., Geoinfo.",Räumliche Planung und Entwicklung
5101030,Aufwendung,Plan,2019,447232.10,51,5101,Flächensteuerung/strat. Projektentw.,"Räuml.Planung, Entw., Geoinfo.",Räumliche Planung und Entwicklung
5101040,Aufwendung,Plan,2019,447169.49,51,5101,Handl.konzepte Stadtentwickl/-erneuerung,"Räuml.Planung, Entw., Geoinfo.",Räumliche Planung und Entwicklung
5102010,Ertrag,Plan,2019,294523.13,51,5102,"Ingenieur-,Liegenschafts-,Landesvermess.","Räuml.Planung, Entw., Geoinfo.","Vermessung, Katasteramt und Geodaten"
5102010,Aufwendung,Plan,2019,1279434.81,51,5102,"Ingenieur-,Liegenschafts-,Landesvermess.","Räuml.Planung, Entw., Geoinfo.","Vermessung, Katasteramt und Geodaten"
5102010,Verlust,Plan,2019,984911.68,51,5102,"Ingenieur-,Liegenschafts-,Landesvermess.","Räuml.Planung, Entw., Geoinfo.","Vermessung, Katasteramt und Geodaten"
5102020,Ertrag,Plan,2019,1209252.58,51,5102,"Führ.Bereitst. u.Abgabe Geodaten,Service","Räuml.Planung, Entw., Geoinfo.","Vermessung, Katasteramt und Geodaten"
5102020,Aufwendung,Plan,2019,6560520.36,51,5102,"Führ.Bereitst. u.Abgabe Geodaten,Service","Räuml.Planung, Entw., Geoinfo.","Vermessung, Katasteramt und Geodaten"
5102020,Verlust,Plan,2019,5351267.78,51,5102,"Führ.Bereitst. u.Abgabe Geodaten,Service","Räuml.Planung, Entw., Geoinfo.","Vermessung, Katasteramt und Geodaten"
5102030,Ertrag,Plan,2019,110234.12,51,5102,Gesetzliche Wertermittlung,"Räuml.Planung, Entw., Geoinfo.","Vermessung, Katasteramt und Geodaten"
5102030,Aufwendung,Plan,2019,888221.61,51,5102,Gesetzliche Wertermittlung,"Räuml.Planung, Entw., Geoinfo.","Vermessung, Katasteramt und Geodaten"
5102030,Verlust,Plan,2019,777987.49,51,5102,Gesetzliche Wertermittlung,"Räuml.Planung, Entw., Geoinfo.","Vermessung, Katasteramt und Geodaten"
5103010,Ertrag,Plan,2019,95023.04,51,5103,Bodenverkehrsgenehmigungsverfahren,"Räuml.Planung, Entw., Geoinfo.",Grundstücksneuordnung
5103010,Aufwendung,Plan,2019,215430.97,51,5103,Bodenverkehrsgenehmigungsverfahren,"Räuml.Planung, Entw., Geoinfo.",Grundstücksneuordnung
5103010,Verlust,Plan,2019,120407.93,51,5103,Bodenverkehrsgenehmigungsverfahren,"Räuml.Planung, Entw., Geoinfo.",Grundstücksneuordnung
5103020,Ertrag,Plan,2019,10163.56,51,5103,Bauleitpl. u.sonst. Städtebaul.Satzungen,"Räuml.Planung, Entw., Geoinfo.",Grundstücksneuordnung
5103020,Aufwendung,Plan,2019,1551044.05,51,5103,Bauleitpl. u.sonst. Städtebaul.Satzungen,"Räuml.Planung, Entw., Geoinfo.",Grundstücksneuordnung
5103020,Verlust,Plan,2019,1540880.49,51,5103,Bauleitpl. u.sonst. Städtebaul.Satzungen,"Räuml.Planung, Entw., Geoinfo.",Grundstücksneuordnung
5104010,Ertrag,Plan,2019,70196.92,51,5104,Verkehrsplanung,"Räuml.Planung, Entw., Geoinfo.",Verkehrliche Planung
5104010,Aufwendung,Plan,2019,552564.40,51,5104,Verkehrsplanung,"Räuml.Planung, Entw., Geoinfo.",Verkehrliche Planung
5104010,Verlust,Plan,2019,482367.48,51,5104,Verkehrsplanung,"Räuml.Planung, Entw., Geoinfo.",Verkehrliche Planung
5110010,Aufwendung,Plan,2019,116667.00,51,5110,Projekt Döppersberg,"Räuml.Planung, Entw., Geoinfo.",Projekte Stadtentw.Regionale/Döppersberg
5111020,Ertrag,Plan,2019,2718000.00,51,5111,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",(entfallen ab 2013) Projekte Stadtentw.Regionale/Kulturachse
5111020,Aufwendung,Plan,2019,2827500.00,51,5111,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",(entfallen ab 2013) Projekte Stadtentw.Regionale/Kulturachse
5111020,Verlust,Plan,2019,109500.00,51,5111,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",(entfallen ab 2013) Projekte Stadtentw.Regionale/Kulturachse
5112020,Ertrag,Plan,2019,240000.00,51,5112,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekte Stadtentw.Stadtumbau West
5112020,Aufwendung,Plan,2019,300000.00,51,5112,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekte Stadtentw.Stadtumbau West
5112020,Verlust,Plan,2019,60000.00,51,5112,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekte Stadtentw.Stadtumbau West
5112030,Ertrag,Plan,2019,178400.00,51,5112,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekte Stadtentw.Stadtumbau West
5112030,Aufwendung,Plan,2019,223000.00,51,5112,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekte Stadtentw.Stadtumbau West
5112030,Verlust,Plan,2019,44600.00,51,5112,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekte Stadtentw.Stadtumbau West
5113010,Ertrag,Plan,2019,39.84,51,5113,Soziale Stadt Oberbarmen/Wichlinghausen,"Räuml.Planung, Entw., Geoinfo.",Projekt soziale Stadt
5113010,Aufwendung,Plan,2019,141410.62,51,5113,Soziale Stadt Oberbarmen/Wichlinghausen,"Räuml.Planung, Entw., Geoinfo.",Projekt soziale Stadt
5113010,Verlust,Plan,2019,141370.78,51,5113,Soziale Stadt Oberbarmen/Wichlinghausen,"Räuml.Planung, Entw., Geoinfo.",Projekt soziale Stadt
5113040,Ertrag,Plan,2019,1436000.00,51,5113,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekt soziale Stadt
5113040,Aufwendung,Plan,2019,1621000.00,51,5113,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekt soziale Stadt
5113040,Verlust,Plan,2019,185000.00,51,5113,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekt soziale Stadt
5113050,Ertrag,Plan,2019,2730400.00,51,5113,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekt soziale Stadt
5113050,Aufwendung,Plan,2019,2853000.00,51,5113,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekt soziale Stadt
5113050,Verlust,Plan,2019,122600.00,51,5113,Nicht definiert,"Räuml.Planung, Entw., Geoinfo.",Projekt soziale Stadt
5201010,Ertrag,Plan,2019,1924098.92,52,5201,"Bauaufsicht, Sonderbauten und Prüfungen",Bauen und Wohnen,Maßnahmen der Bauaufsicht
5201010,Aufwendung,Plan,2019,3121747.63,52,5201,"Bauaufsicht, Sonderbauten und Prüfungen",Bauen und Wohnen,Maßnahmen der Bauaufsicht
5201010,Verlust,Plan,2019,1197648.71,52,5201,"Bauaufsicht, Sonderbauten und Prüfungen",Bauen und Wohnen,Maßnahmen der Bauaufsicht
5202010,Ertrag,Plan,2019,25650.91,52,5202,"Service, Beratung und Information",Bauen und Wohnen,Baubehördliche Beratung und Information
5202010,Aufwendung,Plan,2019,330536.47,52,5202,"Service, Beratung und Information",Bauen und Wohnen,Baubehördliche Beratung und Information
5202010,Verlust,Plan,2019,304885.56,52,5202,"Service, Beratung und Information",Bauen und Wohnen,Baubehördliche Beratung und Information
5203010,Ertrag,Plan,2019,82557.84,52,5203,Denkmalschutz und Denkmalpflege,Bauen und Wohnen,Denkmalschutz und Denkmalpflege
5203010,Aufwendung,Plan,2019,597659.10,52,5203,Denkmalschutz und Denkmalpflege,Bauen und Wohnen,Denkmalschutz und Denkmalpflege
5203010,Verlust,Plan,2019,515101.26,52,5203,Denkmalschutz und Denkmalpflege,Bauen und Wohnen,Denkmalschutz und Denkmalpflege
5204010,Ertrag,Plan,2019,41934.96,52,5204,Soziale Wohnraumförderung,Bauen und Wohnen,Soziale Wohnraumförderung
5204010,Aufwendung,Plan,2019,707950.14,52,5204,Soziale Wohnraumförderung,Bauen und Wohnen,Soziale Wohnraumförderung
5204010,Verlust,Plan,2019,666015.18,52,5204,Soziale Wohnraumförderung,Bauen und Wohnen,Soziale Wohnraumförderung
5206010,Ertrag,Plan,2019,66030.54,52,5206,WBS/Wohnraumverm. Kontrolle u. Aufsicht,Bauen und Wohnen,Wohnraumsicherung und -versorgung
5206010,Aufwendung,Plan,2019,1078168.95,52,5206,WBS/Wohnraumverm. Kontrolle u. Aufsicht,Bauen und Wohnen,Wohnraumsicherung und -versorgung
5206010,Verlust,Plan,2019,1012138.41,52,5206,WBS/Wohnraumverm. Kontrolle u. Aufsicht,Bauen und Wohnen,Wohnraumsicherung und -versorgung
5207010,Ertrag,Plan,2019,2055.57,52,5207,Mietpreisüberprüfung und Mietspiegel,Bauen und Wohnen,Wohnungsmarktbeobachtung
5207010,Aufwendung,Plan,2019,497937.89,52,5207,Mietpreisüberprüfung und Mietspiegel,Bauen und Wohnen,Wohnungsmarktbeobachtung
5207010,Verlust,Plan,2019,495882.32,52,5207,Mietpreisüberprüfung und Mietspiegel,Bauen und Wohnen,Wohnungsmarktbeobachtung
5301010,Ertrag,Plan,2019,17000000.00,53,5301,Energie- und Gasversorgung,Ver- und Entsorgung,Versorgung
5302010,Ertrag,Plan,2019,30030000.00,53,5302,Abfallgebühren Vor- und Nachkalkulation,Ver- und Entsorgung,Abfallwirtschaft
5302010,Aufwendung,Plan,2019,31204139.02,53,5302,Abfallgebühren Vor- und Nachkalkulation,Ver- und Entsorgung,Abfallwirtschaft
5302010,Verlust,Plan,2019,1174139.02,53,5302,Abfallgebühren Vor- und Nachkalkulation,Ver- und Entsorgung,Abfallwirtschaft
5303010,Ertrag,Plan,2019,1650000.00,53,5303,Wasser und Abwasser Wuppertal (WAW),Ver- und Entsorgung,Wasser und Abwasser Wuppertal (WAW)
5303010,Aufwendung,Plan,2019,650000.00,53,5303,Wasser und Abwasser Wuppertal (WAW),Ver- und Entsorgung,Wasser und Abwasser Wuppertal (WAW)
5303010,Gewinn,Plan,2019,1000000.00,53,5303,Wasser und Abwasser Wuppertal (WAW),Ver- und Entsorgung,Wasser und Abwasser Wuppertal (WAW)
5304010,Ertrag,Plan,2019,462108.21,53,5304,Koordinierung Abfallwirtschaft,Ver- und Entsorgung,Koordinierung Abfallwirtschaft
5304010,Aufwendung,Plan,2019,462108.21,53,5304,Koordinierung Abfallwirtschaft,Ver- und Entsorgung,Koordinierung Abfallwirtschaft
5305010,Ertrag,Plan,2019,800000.00,53,5305,Kanalanschlussleitungen,Ver- und Entsorgung,Sonstige Abwasserwirtschaft
5305010,Aufwendung,Plan,2019,1701000.00,53,5305,Kanalanschlussleitungen,Ver- und Entsorgung,Sonstige Abwasserwirtschaft
5305010,Verlust,Plan,2019,901000.00,53,5305,Kanalanschlussleitungen,Ver- und Entsorgung,Sonstige Abwasserwirtschaft
5401010,Ertrag,Plan,2019,7340194.61,54,5401,"Straßen, Wege und Plätze","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5401010,Aufwendung,Plan,2019,46580903.42,54,5401,"Straßen, Wege und Plätze","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5401010,Verlust,Plan,2019,39240708.81,54,5401,"Straßen, Wege und Plätze","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5401020,Ertrag,Plan,2019,117162.39,54,5401,"Brücken, Tunnel, Stützmauern und Treppen","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5401020,Aufwendung,Plan,2019,4033513.23,54,5401,"Brücken, Tunnel, Stützmauern und Treppen","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5401020,Verlust,Plan,2019,3916350.84,54,5401,"Brücken, Tunnel, Stützmauern und Treppen","Verkehrsflächen/-anlagen,ÖPNV",Öffentliche Verkehrsflächen
5402010,Ertrag,Plan,2019,1452468.98,54,5402,Verkehrsleitende und -regelnde Anlagen,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402010,Ertrag,Plan,2019,1452468.98,54,5402,Öffentliche Beleuchtung,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402010,Aufwendung,Plan,2019,3956539.00,54,5402,Verkehrsleitende und -regelnde Anlagen,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402010,Aufwendung,Plan,2019,3956539.00,54,5402,Öffentliche Beleuchtung,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402010,Verlust,Plan,2019,2504070.02,54,5402,Verkehrsleitende und -regelnde Anlagen,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402010,Verlust,Plan,2019,2504070.02,54,5402,Öffentliche Beleuchtung,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402020,Ertrag,Plan,2019,20793.69,54,5402,Nicht definiert,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402020,Aufwendung,Plan,2019,4882785.73,54,5402,Nicht definiert,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5402020,Verlust,Plan,2019,4861992.04,54,5402,Nicht definiert,"Verkehrsflächen/-anlagen,ÖPNV",Verkehrstechnik
5404010,Ertrag,Plan,2019,256250.00,54,5404,Öffentlicher Personennahverkehr,"Verkehrsflächen/-anlagen,ÖPNV",ÖPNV
5404010,Aufwendung,Plan,2019,1933600.00,54,5404,Öffentlicher Personennahverkehr,"Verkehrsflächen/-anlagen,ÖPNV",ÖPNV
5404010,Verlust,Plan,2019,1677350.00,54,5404,Öffentlicher Personennahverkehr,"Verkehrsflächen/-anlagen,ÖPNV",ÖPNV
5405010,Ertrag,Plan,2019,10200000.00,54,5405,Straßenreinigung,"Verkehrsflächen/-anlagen,ÖPNV",Straßenreinigung und Winterdienst
5405010,Aufwendung,Plan,2019,10200000.00,54,5405,Straßenreinigung,"Verkehrsflächen/-anlagen,ÖPNV",Straßenreinigung und Winterdienst
5405020,Ertrag,Plan,2019,2612400.00,54,5405,Winterdienst,"Verkehrsflächen/-anlagen,ÖPNV",Straßenreinigung und Winterdienst
5405020,Aufwendung,Plan,2019,4500000.00,54,5405,Winterdienst,"Verkehrsflächen/-anlagen,ÖPNV",Straßenreinigung und Winterdienst
5405020,Verlust,Plan,2019,1887600.00,54,5405,Winterdienst,"Verkehrsflächen/-anlagen,ÖPNV",Straßenreinigung und Winterdienst
5406010,Ertrag,Plan,2019,14000000.00,54,5406,Schwebebahn Infrastruktur,"Verkehrsflächen/-anlagen,ÖPNV",Schwebebahn Infrastruktur
5406010,Aufwendung,Plan,2019,14000000.00,54,5406,Schwebebahn Infrastruktur,"Verkehrsflächen/-anlagen,ÖPNV",Schwebebahn Infrastruktur
5501010,Ertrag,Plan,2019,1801944.50,55,5501,Öffentliches Grün,Natur- und Landschaftspflege,Öffentliches Grün
5501010,Aufwendung,Plan,2019,9777372.47,55,5501,Öffentliches Grün,Natur- und Landschaftspflege,Öffentliches Grün
5501010,Verlust,Plan,2019,7975427.97,55,5501,Öffentliches Grün,Natur- und Landschaftspflege,Öffentliches Grün
5501020,Ertrag,Plan,2019,409990.36,55,5501,Kleingartenwesen,Natur- und Landschaftspflege,Öffentliches Grün
5501020,Aufwendung,Plan,2019,334944.73,55,5501,Kleingartenwesen,Natur- und Landschaftspflege,Öffentliches Grün
5501020,Gewinn,Plan,2019,75045.63,55,5501,Kleingartenwesen,Natur- und Landschaftspflege,Öffentliches Grün
5501030,Ertrag,Plan,2019,44072.46,55,5501,Natur- und Umweltbildung,Natur- und Landschaftspflege,Öffentliches Grün
5501030,Aufwendung,Plan,2019,269813.15,55,5501,Natur- und Umweltbildung,Natur- und Landschaftspflege,Öffentliches Grün
5501030,Verlust,Plan,2019,225740.69,55,5501,Natur- und Umweltbildung,Natur- und Landschaftspflege,Öffentliches Grün
5501040,Ertrag,Plan,2019,1353061.92,55,5501,"Freiraumplanung, Stadtökologie, etc.",Natur- und Landschaftspflege,Öffentliches Grün
5501040,Aufwendung,Plan,2019,1922683.14,55,5501,"Freiraumplanung, Stadtökologie, etc.",Natur- und Landschaftspflege,Öffentliches Grün
5501040,Verlust,Plan,2019,569621.22,55,5501,"Freiraumplanung, Stadtökologie, etc.",Natur- und Landschaftspflege,Öffentliches Grün
5502010,Ertrag,Plan,2019,58081.91,55,5502,Natur und Landschaft,Natur- und Landschaftspflege,Natur und Landschaft
5502010,Aufwendung,Plan,2019,1227363.98,55,5502,Natur und Landschaft,Natur- und Landschaftspflege,Natur und Landschaft
5502010,Verlust,Plan,2019,1169282.07,55,5502,Natur und Landschaft,Natur- und Landschaftspflege,Natur und Landschaft
5503010,Ertrag,Plan,2019,350449.44,55,5503,Wald- und Forstwirtschaft,Natur- und Landschaftspflege,"Wald, Forst- und Landwirtschaft"
5503010,Aufwendung,Plan,2019,2217573.49,55,5503,Wald- und Forstwirtschaft,Natur- und Landschaftspflege,"Wald, Forst- und Landwirtschaft"
5503010,Verlust,Plan,2019,1867124.05,55,5503,Wald- und Forstwirtschaft,Natur- und Landschaftspflege,"Wald, Forst- und Landwirtschaft"
5504010,Ertrag,Plan,2019,401832.67,55,5504,Gewässerschutz,Natur- und Landschaftspflege,Gewässerschutz
5504010,Aufwendung,Plan,2019,3678428.59,55,5504,Gewässerschutz,Natur- und Landschaftspflege,Gewässerschutz
5504010,Verlust,Plan,2019,3276595.92,55,5504,Gewässerschutz,Natur- und Landschaftspflege,Gewässerschutz
5506010,Ertrag,Plan,2019,369127.06,55,5506,Friedhöfe,Natur- und Landschaftspflege,Friedhöfe
5506010,Aufwendung,Plan,2019,500403.97,55,5506,Friedhöfe,Natur- und Landschaftspflege,Friedhöfe
5506010,Verlust,Plan,2019,131276.91,55,5506,Friedhöfe,Natur- und Landschaftspflege,Friedhöfe
5601010,Ertrag,Plan,2019,148.68,56,5601,"Lärm, Luft, Klima",Umweltschutz,"Lärm, Luft, Klima"
5601010,Aufwendung,Plan,2019,230992.33,56,5601,"Lärm, Luft, Klima",Umweltschutz,"Lärm, Luft, Klima"
5601010,Verlust,Plan,2019,230843.65,56,5601,"Lärm, Luft, Klima",Umweltschutz,"Lärm, Luft, Klima"
5602010,Ertrag,Plan,2019,111125.06,56,5602,Bodenschutz,Umweltschutz,Bodenschutz
5602010,Aufwendung,Plan,2019,934222.15,56,5602,Bodenschutz,Umweltschutz,Bodenschutz
5602010,Verlust,Plan,2019,823097.09,56,5602,Bodenschutz,Umweltschutz,Bodenschutz
5603010,Ertrag,Plan,2019,964.31,56,5603,Umweltbeiträge,Umweltschutz,Umweltbeiträge
5603010,Aufwendung,Plan,2019,509963.98,56,5603,Umweltbeiträge,Umweltschutz,Umweltbeiträge
5603010,Verlust,Plan,2019,508999.67,56,5603,Umweltbeiträge,Umweltschutz,Umweltbeiträge
5604010,Ertrag,Plan,2019,270338.45,56,5604,Immissionsschutz / Betriebl.Umweltschutz,Umweltschutz,Immissionsschutz / Betriebl.Umweltschutz
5604010,Aufwendung,Plan,2019,376498.85,56,5604,Immissionsschutz / Betriebl.Umweltschutz,Umweltschutz,Immissionsschutz / Betriebl.Umweltschutz
5604010,Verlust,Plan,2019,106160.40,56,5604,Immissionsschutz / Betriebl.Umweltschutz,Umweltschutz,Immissionsschutz / Betriebl.Umweltschutz
5701010,Ertrag,Plan,2019,150000.00,57,5701,Wirtschafts- und  Technologieförderung,Wirtschaft und Tourismus,Wirtschaftsförderung
5701010,Aufwendung,Plan,2019,1982086.63,57,5701,Wirtschafts- und  Technologieförderung,Wirtschaft und Tourismus,Wirtschaftsförderung
5701010,Verlust,Plan,2019,1832086.63,57,5701,Wirtschafts- und  Technologieförderung,Wirtschaft und Tourismus,Wirtschaftsförderung
5702010,Aufwendung,Plan,2019,895390.79,57,5702,Stadtmarketing u. Wirtschaftskomm.,Wirtschaft und Tourismus,Stadtmarketing und Wirtschaftskomm.
5703010,Ertrag,Plan,2019,101201.79,57,5703,Historische Stadthalle Wuppertal,Wirtschaft und Tourismus,Allgemeine Einrichtungen
5703010,Aufwendung,Plan,2019,4388513.28,57,5703,Historische Stadthalle Wuppertal,Wirtschaft und Tourismus,Allgemeine Einrichtungen
5703010,Verlust,Plan,2019,4287311.49,57,5703,Historische Stadthalle Wuppertal,Wirtschaft und Tourismus,Allgemeine Einrichtungen
5704010,Ertrag,Plan,2019,2780000.00,57,5704,Sonstige Beteiligungen,Wirtschaft und Tourismus,Anteile an Unternehmen
5705010,Aufwendung,Plan,2019,280000.00,57,5705,Bergische Entwicklungsagentur (BKZ),Wirtschaft und Tourismus,Bergische Entwicklungsargentur
6101010,Ertrag,Plan,2019,500075000.00,61,6101,Steuern,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101010,Aufwendung,Plan,2019,32250000.00,61,6101,Steuern,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101010,Gewinn,Plan,2019,467825000.00,61,6101,Steuern,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101020,Ertrag,Plan,2019,334600000.00,61,6101,Allgemeine Zuweisungen und Umlagen,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101020,Aufwendung,Plan,2019,118300000.00,61,6101,Allgemeine Zuweisungen und Umlagen,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6101020,Gewinn,Plan,2019,216300000.00,61,6101,Allgemeine Zuweisungen und Umlagen,Allgemeine Finanzwirtschaft,"Steuern,allgemeine Zuweisungen u.Umlagen"
6102010,Aufwendung,Plan,2019,-1500000.00,61,6102,Globale Minderausgaben,Allgemeine Finanzwirtschaft,Globale Minderausgaben
6104010,Ertrag,Plan,2019,16012300.00,61,6104,Kreditwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104010,Aufwendung,Plan,2019,14770150.00,61,6104,Kreditwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104010,Gewinn,Plan,2019,1242150.00,61,6104,Kreditwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104020,Ertrag,Plan,2019,3462000.00,61,6104,Sonstige allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104020,Aufwendung,Plan,2019,29073300.00,61,6104,Sonstige allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
6104020,Verlust,Plan,2019,25611300.00,61,6104,Sonstige allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,Sonstige allgemeine Finanzwirtschaft
7101010,Ertrag,Plan,2019,1.71,71,7101,Stiftungsmanagement,Stiftungen,Stiftungsmanagement
7101010,Aufwendung,Plan,2019,30018.68,71,7101,Stiftungsmanagement,Stiftungen,Stiftungsmanagement
7101010,Verlust,Plan,2019,30016.97,71,7101,Stiftungsmanagement,Stiftungen,Stiftungsmanagement
1101010,Ertrag,Plan,2020,2927039.77,11,1101,Rat und Gremien / Fraktionen,Innere Verwaltung,Politische Gremien
1101010,Aufwendung,Plan,2020,3157971.87,11,1101,Rat und Gremien / Fraktionen,Innere Verwaltung,Politische Gremien
